Iteration,Residual
4.230000000000000000e+02,7.918361792180300007e+00
4.240000000000000000e+02,7.726675186011143559e+00
4.250000000000000000e+02,8.239538124518720252e+00
4.260000000000000000e+02,8.285270454864816614e+00
4.270000000000000000e+02,8.144173261323318869e+00
4.280000000000000000e+02,8.390785874889406415e+00
4.290000000000000000e+02,8.906974516761136940e+00
4.300000000000000000e+02,8.529187975902139840e+00
4.310000000000000000e+02,8.557129525361183653e+00
4.320000000000000000e+02,8.212261640754091374e+00
4.330000000000000000e+02,8.300743106810518412e+00
4.340000000000000000e+02,8.395054744633199562e+00
4.350000000000000000e+02,8.849134483371923210e+00
4.360000000000000000e+02,1.005300574622852849e+01
4.370000000000000000e+02,9.243698784759889264e+00
4.380000000000000000e+02,8.946646332561737580e+00
4.390000000000000000e+02,8.093568215279573153e+00
4.400000000000000000e+02,8.130476537155992389e+00
4.410000000000000000e+02,7.495521677267645622e+00
4.420000000000000000e+02,7.491725907341513668e+00
4.430000000000000000e+02,7.568280695665627889e+00
4.440000000000000000e+02,8.507992944030084104e+00
4.450000000000000000e+02,8.459836671097312077e+00
4.460000000000000000e+02,7.432048715107320902e+00
4.470000000000000000e+02,7.195022466774129377e+00
4.480000000000000000e+02,6.875388366833989018e+00
4.490000000000000000e+02,7.542559310177104237e+00
4.500000000000000000e+02,7.724132310269343549e+00
4.510000000000000000e+02,7.725991676625495685e+00
4.520000000000000000e+02,7.933074238373861498e+00
4.530000000000000000e+02,7.287067320976026608e+00
4.540000000000000000e+02,6.957646209078954591e+00
4.550000000000000000e+02,6.570170630713384696e+00
4.560000000000000000e+02,6.340986501808756337e+00
4.570000000000000000e+02,6.072006567393060550e+00
4.580000000000000000e+02,5.558666673958519766e+00
4.590000000000000000e+02,5.662916560139227506e+00
4.600000000000000000e+02,5.686613662338728226e+00
4.610000000000000000e+02,5.446866476809006485e+00
4.620000000000000000e+02,5.744364223821055049e+00
4.630000000000000000e+02,5.678792656297305896e+00
4.640000000000000000e+02,5.130302526800816665e+00
4.650000000000000000e+02,4.478876527618233183e+00
4.660000000000000000e+02,4.036392479225751728e+00
4.670000000000000000e+02,4.054626466826989351e+00
4.680000000000000000e+02,4.120784260557448064e+00
4.690000000000000000e+02,4.175387848664883883e+00
4.700000000000000000e+02,4.419662701567100171e+00
4.710000000000000000e+02,4.372588668440394066e+00
4.720000000000000000e+02,3.900886991310503760e+00
4.730000000000000000e+02,3.454626020510316309e+00
4.740000000000000000e+02,3.030728263052115512e+00
4.750000000000000000e+02,3.018625418663217985e+00
